0,A1,H1,F3,J7,L1,L4,L7,L10,L11,L13,N3,R1,Y12,Y33,Y35,Z6,Z8,Z9,Z14,Z19,Z20,Z21,Z22,Z25,Z27,Z29,Z30,Z32,Z35,Z36,Z37,Z38,Z40,Z41,Z42,Z43,Z45,Z47,B2,B6,C2,D2,Q2,S6,Y34,Z1,Z31,A5,D3,D5,E1,F1,F6,F7,J4,J8,K1,L12,L18,L21,L23,L24,M2,Q3,Q4,Y2,Y8,Y9,Y14,Y15,Y16,Y20,Y31,Z3,Z11,Z12,Z13,Z49,F4,J1,L3,L8,M3,S4,Y6,Y17,Y18,Y22,Y23,D1,J9,K3,L2,N2,Q8,Y3,Y4,Y10,Y11,Y13,Y19,Y21,Y24,Y25,Y26,Y28,Y29,Y32,Y39,Z2,Z10,Z28,A6,A7,G2,S5,B7,F2,G1,C3,X1,Z4,A2,F5,K2,S1,Z16,Z18,Z23,Z34,Z48,Z50,D4,J6,L6,B5,L22,P1,S2,T1,W2,Y5
Y20,0.15819209,0.168316832,0.068965517,0.10989011,0.15,0.227642276,0.136054422,0.087272727,0.073015873,0.145833333,0.156521739,0.201612903,0.245614035,0.205128205,0.141176471,0.280373832,0.117647059,0.23853211,0.153846154,0.240875912,0.108108108,0.125,0.126436782,0.072413793,0.226277372,0.254716981,0.254716981,0.118644068,0.195804196,0.19047619,0.184210526,0.21641791,0.188811189,0.213675214,0.1875,0.179310345,0.178294574,0.2,0.2,0.198275862,0.183823529,0.2,0.238938053,0.158371041,0.237623762,0.033777778,0.203007519,0.104477612,0.2,0.297297297,0.147058824,0.243697479,0.3,0.282051282,0.196581197,0.28125,0.117647059,0.233576642,0.179245283,0.243902439,0.159292035,0.185185185,0.297520661,0.346534653,0.460674157,0.224489796,0.234567901,0.23364486,0.203703704,0.290909091,0.197674419,1,0.186915888,0.213592233,0.27173913,0.201923077,0.156626506,0.265957447,0.19266055,0.288888889,0.479166667,0.350993377,0.139705882,0.138888889,0.387096774,0.62195122,0.276190476,0.359550562,0.27173913,0.132653061,0.191616766,0.204545455,0.229299363,0.219512195,0.115044248,0.276422764,0.136363636,0.134020619,0.288888889,0.277777778,0.235294118,0.227941176,0.279279279,0.192307692,0.240963855,0.235294118,0.308943089,0.25,0.268518519,0.225490196,0.09,0.247311828,0.107142857,0.125,0.091324201,0.184931507,0.169491525,0.135135135,0.1,0.140495868,0.114285714,0.201754386,0.161616162,0.081395349,0.134831461,0.180722892,0.184782609,0.151079137,0.244897959,0.175438596,0.303703704,0.310606061,0.139534884,0.203883495,0.226993865,0.198198198,0.149425287,0.215909091,0.151515152,0.04,0.157480315,0.201923077
Y31,0.077777778,0.229885057,0.078947368,0.097560976,0.094736842,0.102362205,0.046979866,0.032258065,0.028301887,0.047619048,0.22,0.189655172,0.110169492,0.238095238,0.116883117,0.166666667,0.119565217,0.215686275,0.12371134,0.135714286,0.035242291,0.112676056,0.039325843,0.02739726,0.162962963,0.22,0.22,0.058577406,0.134751773,0.112,0.07826087,0.178294574,0.11971831,0.129310345,0.119047619,0.176470588,0.1015625,0.076271186,0.074074074,0.066666667,0.071428571,0.074074074,0.066115702,0.084070796,0.295454545,0.029490617,0.064285714,0.141666667,0.402439024,0.209090909,0.127659574,0.522222222,0.281553398,0.299065421,0.387096774,0.217391304,0.12,0.196969697,0.085714286,0.261437908,0.304347826,0.3,0.196721311,0.262626263,0.226804124,0.147368421,0.155844156,0.273684211,0.7,0.364583333,0.277777778,0.186915888,1,0.151515152,0.261904762,0.373493976,0.103896104,0.255813953,0.226804124,0.263565891,0.201834862,0.18404908,0.252173913,0.317647059,0.216494845,0.196078431,0.447058824,0.325301205,0.261904762,0.044554455,0.22875817,0.091954023,0.205298013,0.168067227,0.038793103,0.292035398,0.171052632,0.192771084,0.235294118,0.223529412,0.27027027,0.31092437,0.378947368,0.37804878,0.194805195,0.160493827,0.315789474,0.192771084,0.326315789,0.2,0.166666667,0.220930233,0.078947368,0.073170732,0.04109589,0.094594595,0.395604396,0.197916667,0.060240964,0.142241379,0.115789474,0.26,0.130434783,0.093333333,0.097560976,0.074074074,0.101123596,0.211382114,0.165,0.098214286,0.195652174,0.2,0.175675676,0.22826087,0.235294118,0.311827957,0.098765432,0.078651685,0.1015625,0.046875,0.046153846,0.461538462
Z3,0.078651685,0.193181818,0.081081081,0.128205128,0.172413793,0.095238095,0.184615385,0.095785441,0.079734219,0.1875,0.2,0.271028037,0.12173913,0.153153153,0.166666667,0.265306122,0.147727273,0.22,0.175824176,0.198473282,0.099056604,0.084507042,0.158227848,0.083636364,0.156716418,0.2,0.2,0.091304348,0.20610687,0.132231405,0.12962963,0.153846154,0.129496403,0.131578947,0.130081301,0.179104478,0.112,0.116071429,0.07518797,0.05,0.057142857,0.07518797,0.104347826,0.114678899,0.244444444,0.038843722,0.088888889,0.125,0.177083333,0.169642857,0.168539326,0.144067797,0.160714286,0.141666667,0.257425743,0.182795699,0.093333333,0.368421053,0.056603774,0.143712575,0.168316832,0.197916667,0.252173913,0.182692308,0.181818182,0.175824176,0.426229508,0.307692308,0.147058824,0.183486239,0.285714286,0.213592233,0.151515152,1,0.209302326,0.191489362,0.106666667,0.218390805,0.158415842,0.21969697,0.183486239,0.224358974,0.234782609,0.195652174,0.171717172,0.212121212,0.152380952,0.186813187,0.209302326,0.071794872,0.291666667,0.1625,0.097560976,0.151260504,0.062222222,0.125,0.175675676,0.154761905,0.197674419,0.2,0.243243243,0.132352941,0.194444444,0.193548387,0.40625,0.508196721,0.129770992,0.492307692,0.291666667,0.75,0.129411765,0.211764706,0.194029851,0.178082192,0.118811881,0.134751773,0.225490196,0.215053763,0.162162162,0.138528139,0.094736842,0.148148148,0.214285714,0.081081081,0.086419753,0.0625,0.078651685,0.235294118,0.132352941,0.080357143,0.234848485,0.221374046,0.164383562,0.193548387,0.176100629,0.2,0.101265823,0.160493827,0.148760331,0.120689655,0.046875,0.166666667
Z11,0.082352941,0.276315789,0.074626866,0.111111111,0.146341463,0.160714286,0.097744361,0.057034221,0.04620462,0.099236641,0.204301075,0.20754717,0.163461538,0.2,0.1875,0.364705882,0.120481928,0.443037975,0.137931034,0.25210084,0.076555024,0.210526316,0.100628931,0.054545455,0.324324324,0.454545455,0.454545455,0.075221239,0.219512195,0.216981132,0.212765957,0.314814815,0.201612903,0.24742268,0.224299065,0.25,0.201834862,0.147058824,0.153846154,0.168316832,0.138211382,0.153846154,0.155339806,0.157635468,0.268292683,0.032549729,0.139344262,0.133928571,0.346153846,0.336956522,0.142857143,0.233009709,0.257731959,0.29,0.265957447,0.291139241,0.15625,0.213114754,0.155555556,0.158227848,0.279069767,0.273809524,0.271028037,0.352941176,0.26744186,0.207317073,0.196969697,0.247191011,0.238636364,0.301075269,0.366666667,0.27173913,0.261904762,0.209302326,1,0.424657534,0.19047619,0.420289855,0.26744186,0.275,0.273684211,0.180645161,0.218181818,0.243902439,0.333333333,0.244444444,0.361445783,0.470588235,0.333333333,0.080645161,0.178807947,0.214285714,0.178082192,0.264705882,0.069444444,0.247706422,0.179104478,0.186666667,0.376811594,0.362318841,0.3125,0.269565217,0.32967033,0.271604938,0.242424242,0.2,0.261261261,0.236111111,0.333333333,0.268292683,0.128205128,0.357142857,0.125,0.147058824,0.079207921,0.134328358,0.314606742,0.220930233,0.083333333,0.159090909,0.156626506,0.234042553,0.146341463,0.090909091,0.212121212,0.166666667,0.189189189,0.230088496,0.167539267,0.164948454,0.220472441,0.225806452,0.184615385,0.303797468,0.217687075,0.382716049,0.234375,0.228571429,0.169642857,0.075471698,0.095652174,0.283950617
Z12,0.049180328,0.3125,0.066666667,0.1,0.120879121,0.104,0.062068966,0.032490975,0.028481013,0.062937063,0.188118812,0.172413793,0.102564103,0.163636364,0.166666667,0.265306122,0.10989011,0.326086957,0.126315789,0.207692308,0.044843049,0.115942029,0.070175439,0.034722222,0.25,0.333333333,0.333333333,0.050209205,0.187969925,0.161016949,0.12962963,0.260504202,0.162962963,0.172727273,0.158333333,0.215384615,0.148760331,0.086956522,0.083333333,0.095652174,0.080291971,0.083333333,0.094827586,0.125,0.4,0.043557169,0.080882353,0.144067797,0.486842105,0.247619048,0.130434783,0.273584906,0.354166667,0.330097087,0.336842105,0.208791209,0.123287671,0.238095238,0.098039216,0.21656051,0.372093023,0.385542169,0.220338983,0.268041237,0.193877551,0.163043478,0.175675676,0.337078652,0.329545455,0.482758621,0.304347826,0.201923077,0.373493976,0.191489362,0.424657534,1,0.106666667,0.325,0.231578947,0.387931034,0.194444444,0.179012346,0.290909091,0.341463415,0.260869565,0.176470588,0.551282051,0.317073171,0.253012048,0.045,0.223684211,0.134146341,0.19205298,0.191304348,0.039130435,0.274336283,0.16,0.168674699,0.2875,0.291139241,0.277777778,0.339130435,0.449438202,0.305882353,0.216216216,0.179487179,0.254237288,0.197530864,0.425287356,0.230769231,0.170731707,0.271604938,0.111111111,0.102564103,0.051162791,0.095890411,0.373626374,0.241758242,0.061728395,0.217592593,0.106382979,0.265306122,0.133333333,0.081081081,0.157894737,0.103896104,0.129411765,0.256410256,0.166666667,0.1,0.22556391,0.230769231,0.164383562,0.206521739,0.316901408,0.428571429,0.12987013,0.13253012,0.120967742,0.06557377,0.046875,0.555555556
Z13,0.108843537,0.070422535,0.02,0.092592593,0.123076923,0.172043011,0.116071429,0.075313808,0.064748201,0.128440367,0.1375,0.163043478,0.19047619,0.151162791,0.037735849,0.233766234,0.074626866,0.24,0.098591549,0.122807018,0.102702703,0.230769231,0.1,0.054901961,0.2,0.246575342,0.246575342,0.088235294,0.102564103,0.14893617,0.192307692,0.130841121,0.122807018,0.176470588,0.157894737,0.14159292,0.145833333,0.142857143,0.163265306,0.197530864,0.155339806,0.163265306,0.195121951,0.080808081,0.136986301,0.01631913,0.204081633,0.081632653,0.105263158,0.186046512,0.102941176,0.115789474,0.147727273,0.136842105,0.113636364,0.173913043,0.177777778,0.123893805,0.169014085,0.065789474,0.05952381,0.061728395,0.12745098,0.146341463,0.157894737,0.164179104,0.035714286,0.097560976,0.1,0.149425287,0.089285714,0.156626506,0.103896104,0.106666667,0.19047619,0.106666667,1,0.203125,0.142857143,0.137931034,0.123595506,0.094594595,0.086538462,0.109589041,0.208333333,0.12345679,0.164556962,0.196969697,0.171875,0.097560976,0.097902098,0.391304348,0.086330935,0.125,0.082474227,0.15,0.054545455,0.0625,0.174603175,0.196721311,0.125,0.10619469,0.149425287,0.123287671,0.051724138,0.05,0.133333333,0.114754098,0.117647059,0.136986301,0.015151515,0.15625,0.275,0.425,0.070652174,0.11965812,0.156626506,0.076923077,0.117647059,0.078341014,0.136363636,0.104651163,0.106060606,0.040816327,0.18,0.302325581,0.240740741,0.102803738,0.097826087,0.135802469,0.107438017,0.11965812,0.056603774,0.223880597,0.112676056,0.109756098,0.208333333,0.203703704,0.1,0.2,0.153846154,0.077922078
Z49,0.100591716,0.269230769,0.104477612,0.108108108,0.142857143,0.147826087,0.112781955,0.072796935,0.063333333,0.123076923,0.212765957,0.226415094,0.160377358,0.173076923,0.164179104,0.282608696,0.144578313,0.348837209,0.16091954,0.208,0.086124402,0.163934426,0.10625,0.054151625,0.273504274,0.341176471,0.341176471,0.074561404,0.1875,0.169642857,0.16,0.252173913,0.170542636,0.182692308,0.1875,0.196850394,0.146551724,0.166666667,0.132231405,0.153846154,0.136,0.132231405,0.130841121,0.144927536,0.261904762,0.032490975,0.128,0.14159292,0.3375,0.420454545,0.139534884,0.240384615,0.291666667,0.31,0.234693878,0.283950617,0.169230769,0.219512195,0.177777778,0.163522013,0.244444444,0.252873563,0.2,0.444444444,0.275862069,0.311688312,0.246153846,0.313953488,0.247191011,0.351648352,0.423728814,0.265957447,0.255813953,0.218390805,0.420289855,0.325,0.203125,1,0.247191011,0.270491803,0.23,0.15625,0.203539823,0.268292683,0.341463415,0.225806452,0.352941176,0.47826087,0.361111111,0.085561497,0.208053691,0.208333333,0.2,0.31,0.073732719,0.254545455,0.246153846,0.197368421,0.328767123,0.454545455,0.34375,0.333333333,0.397727273,0.346153846,0.3125,0.264705882,0.245614035,0.31884058,0.388235294,0.261904762,0.139240506,0.310810811,0.213114754,0.194029851,0.057692308,0.149253731,0.307692308,0.202247191,0.081081081,0.162895928,0.166666667,0.229166667,0.170731707,0.104477612,0.154929577,0.196969697,0.216216216,0.215517241,0.165803109,0.161616162,0.236220472,0.241935484,0.196969697,0.296296296,0.248275862,0.295454545,0.173913043,0.189189189,0.156521739,0.053571429,0.103448276,0.308641975
F4,0.082417582,0.279069767,0.133333333,0.134146341,0.175824176,0.134920635,0.074324324,0.050541516,0.044303797,0.075342466,0.262626263,0.236842105,0.13559322,0.242990654,0.171052632,0.252427184,0.177777778,0.257425743,0.178947368,0.208955224,0.067264574,0.171428571,0.068181818,0.052083333,0.194029851,0.275510204,0.275510204,0.066666667,0.253846154,0.213675214,0.144144144,0.220472441,0.218045113,0.240740741,0.220338983,0.253846154,0.2,0.120689655,0.138461538,0.139130435,0.133333333,0.138461538,0.118644068,0.122171946,0.21875,0.029411765,0.125925926,0.176470588,0.325842697,0.214285714,0.172043011,0.238938053,0.261682243,0.267857143,0.211009174,0.277777778,0.16,0.175182482,0.147058824,0.14619883,0.255102041,0.263157895,0.211382114,0.219047619,0.184466019,0.230769231,0.179487179,0.215686275,0.257731959,0.218181818,0.202531646,0.19266055,0.226804124,0.158415842,0.26744186,0.231578947,0.142857143,0.247191011,1,0.194244604,0.196428571,0.14619883,0.3125,0.223404255,0.21,0.19047619,0.247524752,0.284090909,0.329268293,0.080808081,0.171779141,0.139534884,0.185897436,0.224137931,0.070175439,0.295652174,0.210526316,0.214285714,0.255813953,0.273809524,0.243589744,0.23255814,0.264150943,0.247311828,0.172839506,0.168674699,0.224,0.214285714,0.240384615,0.181818182,0.174418605,0.24137931,0.075949367,0.109756098,0.069444444,0.137931034,0.226415094,0.282608696,0.070588235,0.121338912,0.197802198,0.316326531,0.175824176,0.118421053,0.134146341,0.125,0.16091954,0.216,0.145631068,0.145454545,0.208633094,0.222222222,0.153846154,0.247311828,0.156626506,0.288659794,0.164556962,0.137931034,0.190082645,0.044776119,0.07751938,0.231578947
J1,0.136792453,0.19379845,0.040322581,0.078740157,0.102189781,0.206451613,0.16,0.120401338,0.090379009,0.168604651,0.173611111,0.258503401,0.194630872,0.212328767,0.108333333,0.262773723,0.086956522,0.295454545,0.098591549,0.248484848,0.123505976,0.105263158,0.171717172,0.108626198,0.291139241,0.3203125,0.3203125,0.127819549,0.262195122,0.192307692,0.212765957,0.259493671,0.190751445,0.210884354,0.197452229,0.26993865,0.167701863,0.16,0.163636364,0.158940397,0.158823529,0.163636364,0.165562914,0.177419355,0.288,0.073410922,0.180722892,0.12195122,0.317073171,0.313868613,0.100719424,0.295774648,0.387596899,0.347826087,0.294117647,0.213740458,0.082644628,0.305732484,0.15,0.28342246,0.246268657,0.251908397,0.35915493,0.333333333,0.23880597,0.155555556,0.133333333,0.263157895,0.248120301,0.424,0.208695652,0.288888889,0.263565891,0.21969697,0.275,0.387931034,0.137931034,0.270491803,0.194244604,1,0.289855072,0.31147541,0.281879195,0.23255814,0.30952381,0.26119403,0.440677966,0.319327731,0.243902439,0.112068966,0.335227273,0.213675214,0.26519337,0.231788079,0.099236641,0.31292517,0.105691057,0.106060606,0.266666667,0.217741935,0.175,0.371621622,0.390625,0.230769231,0.148760331,0.128,0.368055556,0.149606299,0.341085271,0.2578125,0.106870229,0.245901639,0.14159292,0.144067797,0.160337553,0.161111111,0.308270677,0.191176471,0.062992126,0.278688525,0.092857143,0.20979021,0.102189781,0.048780488,0.096,0.13559322,0.141732283,0.289473684,0.302325581,0.180555556,0.269461078,0.274390244,0.107438017,0.221374046,0.413173653,0.310077519,0.133333333,0.181818182,0.139393939,0.065420561,0.12962963,0.36440678
L3,0.167597765,0.161904762,0.054347826,0.105263158,0.166666667,0.291666667,0.155405405,0.093862816,0.072100313,0.157534247,0.161016949,0.204724409,0.269565217,0.218487395,0.147727273,0.258928571,0.113207547,0.252252252,0.137614679,0.234042553,0.121076233,0.13253012,0.142857143,0.082474227,0.228571429,0.268518519,0.268518519,0.121338912,0.232394366,0.232,0.208695652,0.227941176,0.208333333,0.226890756,0.209302326,0.198630137,0.190839695,0.183333333,0.176470588,0.172131148,0.178571429,0.176470588,0.180327869,0.165919283,0.172727273,0.035492458,0.163120567,0.109489051,0.171171171,0.264957265,0.141509434,0.235772358,0.245762712,0.222222222,0.2,0.282828283,0.125,0.20979021,0.162162162,0.253012048,0.163793103,0.178571429,0.36440678,0.333333333,0.595238095,0.192307692,0.155555556,0.172413793,0.218181818,0.25862069,0.175824176,0.479166667,0.201834862,0.183486239,0.273684211,0.194444444,0.123595506,0.23,0.196428571,0.289855072,1,0.424657534,0.152173913,0.123893805,0.316831683,0.691358025,0.243243243,0.315789474,0.234693878,0.118811881,0.237804878,0.182795699,0.270967742,0.232,0.103448276,0.238461538,0.11827957,0.117647059,0.263157895,0.202020202,0.211111111,0.239130435,0.269565217,0.196261682,0.163043478,0.159574468,0.363636364,0.175257732,0.226086957,0.194444444,0.086538462,0.237113402,0.08988764,0.119565217,0.114678899,0.164473684,0.213675214,0.160714286,0.095744681,0.147540984,0.130841121,0.258928571,0.155339806,0.065934066,0.141304348,0.159090909,0.164948454,0.197080292,0.246231156,0.210526316,0.276595745,0.282608696,0.120879121,0.242718447,0.228915663,0.223214286,0.195402299,0.261363636,0.209302326,0.051282051,0.152671756,0.194444444
L8,0.25462963,0.142857143,0.032467532,0.063694268,0.117283951,0.24,0.213541667,0.169871795,0.144475921,0.222222222,0.143678161,0.201117318,0.238095238,0.196531792,0.079470199,0.23030303,0.071428571,0.196428571,0.100591716,0.229166667,0.209302326,0.083333333,0.212962963,0.149390244,0.244680851,0.206060606,0.206060606,0.195652174,0.196969697,0.155080214,0.189349112,0.192708333,0.162561576,0.162011173,0.153439153,0.190954774,0.141361257,0.192982456,0.226519337,0.17816092,0.220430108,0.226519337,0.197674419,0.210526316,0.232258065,0.069625762,0.221621622,0.103092784,0.170731707,0.213872832,0.102409639,0.222857143,0.236686391,0.220338983,0.240963855,0.159509202,0.059210526,0.327683616,0.130177515,0.310679612,0.158823529,0.161676647,0.281609195,0.254658385,0.306666667,0.127272727,0.144827586,0.2375,0.195121951,0.238095238,0.126666667,0.350993377,0.18404908,0.224358974,0.180645161,0.179012346,0.094594595,0.15625,0.14619883,0.31147541,0.424657534,1,0.181818182,0.145454545,0.226415094,0.463235294,0.226993865,0.238410596,0.165605096,0.190082645,0.325,0.139072848,0.275862069,0.173913043,0.169117647,0.218579235,0.077922078,0.079754601,0.174193548,0.13836478,0.14,0.219895288,0.230769231,0.158536585,0.141891892,0.155405405,0.312138728,0.165562914,0.23030303,0.224358974,0.086956522,0.166666667,0.081632653,0.1,0.177606178,0.177339901,0.207100592,0.149700599,0.092715232,0.248175182,0.076470588,0.194117647,0.124223602,0.039215686,0.077419355,0.100671141,0.100628931,0.20212766,0.365638767,0.136363636,0.301075269,0.306010929,0.078947368,0.172839506,0.364102564,0.191616766,0.099337748,0.138157895,0.135416667,0.051094891,0.203389831,0.19375
M3,0.037383178,0.261682243,0.111111111,0.145631068,0.118644068,0.070063694,0.088757396,0.053333333,0.044117647,0.089820359,0.229508197,0.248120301,0.067114094,0.20610687,0.14,0.175572519,0.110169492,0.206349206,0.12295082,0.176100629,0.052,0.080808081,0.081218274,0.054662379,0.170886076,0.209677419,0.209677419,0.048507463,0.22875817,0.151724138,0.101449275,0.19205298,0.147239264,0.152173913,0.134228188,0.220779221,0.134228188,0.068965517,0.054878049,0.054054054,0.053254438,0.054878049,0.046666667,0.087649402,0.234782609,0.043324492,0.05988024,0.145833333,0.388349515,0.175182482,0.12605042,0.25,0.300813008,0.294573643,0.308333333,0.176470588,0.087378641,0.231788079,0.075757576,0.188172043,0.37037037,0.45,0.288888889,0.186046512,0.1484375,0.191304348,0.13592233,0.231404959,0.300884956,0.2421875,0.2,0.139705882,0.252173913,0.234782609,0.218181818,0.290909091,0.086538462,0.203539823,0.3125,0.281879195,0.152173913,0.181818182,1,0.359223301,0.177419355,0.136363636,0.258333333,0.2,0.175438596,0.034632035,0.227272727,0.108108108,0.160220994,0.143835616,0.030651341,0.318181818,0.181818182,0.221153846,0.198198198,0.245283019,0.207920792,0.218543046,0.251968504,0.226086957,0.165048544,0.140186916,0.202702703,0.154545455,0.262295082,0.267857143,0.155963303,0.166666667,0.111111111,0.104761905,0.075630252,0.098265896,0.291666667,0.3,0.045045045,0.162698413,0.145299145,0.272727273,0.137931034,0.089108911,0.102803738,0.055045872,0.086206897,0.320895522,0.175675676,0.063380282,0.176829268,0.180124224,0.12745098,0.18487395,0.219101124,0.304347826,0.114285714,0.087719298,0.119205298,0.079545455,0.031446541,0.279279279
S4,0.021505376,0.303797468,0.130434783,0.088607595,0.063829787,0.038167939,0.048275862,0.025270758,0.022151899,0.048951049,0.216494845,0.185840708,0.040983607,0.177570093,0.138888889,0.207920792,0.112359551,0.263157895,0.105263158,0.156716418,0.03125,0.056338028,0.040229885,0.024221453,0.186046512,0.255319149,0.255319149,0.024691358,0.147058824,0.115702479,0.061946903,0.203252033,0.131386861,0.123893805,0.12295082,0.181818182,0.10483871,0.060344828,0.036764706,0.033333333,0.035460993,0.036764706,0.033057851,0.075892857,0.264367816,0.02775291,0.058394161,0.127118644,0.405063291,0.194444444,0.096774194,0.278846154,0.333333333,0.310679612,0.288659794,0.213483146,0.066666667,0.212598425,0.057692308,0.166666667,0.364705882,0.448717949,0.163934426,0.21,0.15,0.235294118,0.214285714,0.27173913,0.352941176,0.282828283,0.294117647,0.138888889,0.317647059,0.195652174,0.243902439,0.341463415,0.109589041,0.268292683,0.223404255,0.23255814,0.123893805,0.145454545,0.359223301,1,0.163265306,0.134615385,0.307692308,0.247058824,0.243902439,0.019704433,0.179487179,0.070588235,0.141025641,0.153846154,0.017167382,0.279279279,0.197183099,0.283783784,0.188235294,0.298701299,0.232876712,0.245901639,0.309278351,0.297619048,0.23943662,0.2,0.20661157,0.1875,0.311827957,0.222222222,0.205128205,0.21686747,0.083333333,0.076923077,0.027522936,0.067567568,0.336956522,0.305882353,0.024390244,0.134782609,0.073684211,0.207920792,0.111111111,0.130434783,0.075,0.0375,0.068181818,0.208333333,0.133663366,0.043859649,0.175182482,0.179104478,0.185714286,0.197802198,0.193548387,0.296703297,0.075949367,0.057471264,0.078740157,0.105263158,0.015384615,0.341463415
Y6,0.132947977,0.184782609,0.076923077,0.095238095,0.115789474,0.234782609,0.104895105,0.070110701,0.064724919,0.114285714,0.169811321,0.196581197,0.254716981,0.211009174,0.157894737,0.28,0.09375,0.298969072,0.11,0.210526316,0.097222222,0.125,0.106508876,0.055944056,0.261904762,0.305263158,0.305263158,0.099137931,0.2,0.18487395,0.177570093,0.232,0.175182482,0.209090909,0.191666667,0.2,0.181818182,0.151785714,0.157480315,0.181818182,0.151515152,0.157480315,0.18018018,0.16509434,0.234042553,0.03312444,0.152671756,0.103174603,0.244680851,0.336633663,0.113402062,0.241071429,0.367346939,0.330188679,0.201834862,0.295454545,0.131578947,0.212121212,0.171717172,0.181818182,0.244897959,0.252631579,0.298245614,0.35106383,0.32967033,0.233333333,0.181818182,0.217821782,0.222222222,0.385416667,0.253333333,0.387096774,0.216494845,0.171717172,0.333333333,0.260869565,0.208333333,0.341463415,0.21,0.30952381,0.316831683,0.226415094,0.177419355,0.163265306,1,0.333333333,0.344086022,0.435897436,0.333333333,0.103626943,0.172839506,0.2125,0.202614379,0.236842105,0.089686099,0.298245614,0.166666667,0.174418605,0.597014925,0.341772152,0.333333333,0.264,0.278846154,0.197916667,0.205128205,0.185185185,0.310344828,0.21686747,0.267326733,0.208333333,0.111111111,0.3375,0.150684932,0.168831169,0.079812207,0.179856115,0.216981132,0.158415842,0.071428571,0.150862069,0.125,0.20754717,0.115789474,0.076923077,0.15,0.236111111,0.204819277,0.170542636,0.205128205,0.179245283,0.227941176,0.233082707,0.171052632,0.223404255,0.248366013,0.265306122,0.166666667,0.195121951,0.125984252,0.045454545,0.159663866,0.260869565
Y17,0.162790698,0.153061224,0.073170732,0.103448276,0.145833333,0.247863248,0.14893617,0.084870849,0.067307692,0.151079137,0.153153153,0.190082645,0.268518519,0.203539823,0.135802469,0.269230769,0.112244898,0.226415094,0.15,0.240601504,0.115740741,0.103896104,0.123529412,0.06993007,0.207407407,0.242718447,0.242718447,0.111587983,0.185714286,0.178861789,0.181818182,0.20610687,0.18705036,0.201754386,0.185483871,0.169014085,0.166666667,0.198198198,0.188976378,0.165217391,0.181818182,0.188976378,0.194690265,0.146118721,0.237113402,0.032085561,0.165413534,0.1,0.174757282,0.275229358,0.154639175,0.232758621,0.266055046,0.228813559,0.194690265,0.255319149,0.097560976,0.242424242,0.165048544,0.259493671,0.145454545,0.171428571,0.32173913,0.350515464,0.524390244,0.223404255,0.25,0.245098039,0.213592233,0.280373832,0.209876543,0.62195122,0.196078431,0.212121212,0.244444444,0.176470588,0.12345679,0.225806452,0.19047619,0.26119403,0.691358025,0.463235294,0.136363636,0.134615385,0.333333333,1,0.264705882,0.333333333,0.244444444,0.118556701,0.204968944,0.16091954,0.220779221,0.218487395,0.102678571,0.245901639,0.144578313,0.141304348,0.275862069,0.222222222,0.25,0.236641221,0.268518519,0.214285714,0.256410256,0.25,0.322033898,0.265060241,0.269230769,0.224489796,0.094736842,0.233333333,0.086419753,0.119047619,0.098591549,0.174825175,0.146551724,0.12037037,0.119047619,0.133891213,0.108910891,0.189189189,0.170212766,0.073170732,0.11627907,0.1625,0.155555556,0.139705882,0.219387755,0.172727273,0.285714286,0.292307692,0.148148148,0.202020202,0.21875,0.196261682,0.130952381,0.186046512,0.1484375,0.028169014,0.173553719,0.224489796
Y18,0.116666667,0.252747253,0.072289157,0.077777778,0.099009901,0.157480315,0.072368421,0.049822064,0.04375,0.080536913,0.183486239,0.208333333,0.169491525,0.212389381,0.134146341,0.254716981,0.089108911,0.31,0.104761905,0.185714286,0.066079295,0.116883117,0.072625698,0.044217687,0.251908397,0.316326531,0.316326531,0.092436975,0.167832168,0.140625,0.129310345,0.23255814,0.144827586,0.159663866,0.147286822,0.210144928,0.129770992,0.12605042,0.125925926,0.134453782,0.121428571,0.125925926,0.133333333,0.130044843,0.423529412,0.045085663,0.114285714,0.133858268,0.452380952,0.296296296,0.107843137,0.321100917,0.432989691,0.39047619,0.295238095,0.252631579,0.109756098,0.259541985,0.130841121,0.257861635,0.309278351,0.319148936,0.254098361,0.360824742,0.272727273,0.195876289,0.170731707,0.347368421,0.35483871,0.604651163,0.302631579,0.276190476,0.447058824,0.152380952,0.361445783,0.551282051,0.164556962,0.352941176,0.247524752,0.440677966,0.243243243,0.226993865,0.258333333,0.307692308,0.344086022,0.264705882,1,0.426829268,0.313953488,0.073891626,0.242038217,0.172413793,0.219354839,0.216666667,0.064377682,0.353982301,0.156626506,0.164835165,0.34939759,0.321428571,0.278481013,0.405172414,0.5,0.333333333,0.207317073,0.174418605,0.341880342,0.218390805,0.430107527,0.198019802,0.153846154,0.302325581,0.098765432,0.117647059,0.053811659,0.119205298,0.326732673,0.196078431,0.06741573,0.219730942,0.107843137,0.254716981,0.11,0.072289157,0.114942529,0.160493827,0.153846154,0.21875,0.206030151,0.130434783,0.255474453,0.270676692,0.160493827,0.237113402,0.361111111,0.357894737,0.142857143,0.131868132,0.112781955,0.027777778,0.1,0.592105263
